Incident energy;xsec
1.03611E+04;1.09465E-04
1.03614E+04;1.09468E-04
1.03617E+04;1.09471E-04
1.03619E+04;1.09474E-04
1.03621E+04;1.09476E-04
1.03623E+04;1.09478E-04
1.03627E+04;1.09482E-04
1.03631E+04;1.09486E-04
1.03634E+04;1.09490E-04
1.03638E+04;1.09494E-04
1.03642E+04;1.09498E-04
1.03646E+04;1.09502E-04
1.03650E+04;1.09506E-04
1.03657E+04;1.09514E-04
1.03665E+04;1.09522E-04
1.03680E+04;1.09538E-04
1.03694E+04;1.09553E-04
1.03709E+04;1.09568E-04
1.03737E+04;1.09598E-04
1.03766E+04;1.09629E-04
1.03795E+04;1.09659E-04
1.03852E+04;1.09720E-04
1.03910E+04;1.09781E-04
1.04025E+04;1.09902E-04
1.04140E+04;1.10024E-04
1.04370E+04;1.10267E-04
1.04600E+04;1.10510E-04
1.05060E+04;1.10996E-04
1.05520E+04;1.11482E-04
1.06440E+04;1.12454E-04
1.07360E+04;1.13425E-04
1.08687E+04;1.14828E-04
1.09351E+04;1.15529E-04
1.10014E+04;1.16230E-04
1.11341E+04;1.17632E-04
1.12669E+04;1.19034E-04
1.13996E+04;1.20437E-04
1.15323E+04;1.21839E-04
1.16650E+04;1.23241E-04
1.17977E+04;1.24643E-04
1.18648E+04;1.25351E-04
1.18983E+04;1.25705E-04
1.19318E+04;1.26059E-04
1.19653E+04;1.26414E-04
1.19988E+04;1.26768E-04
1.20156E+04;1.26945E-04
1.20323E+04;1.27122E-04
1.20407E+04;1.27210E-04
1.20491E+04;1.27299E-04
1.20575E+04;1.27387E-04
1.20659E+04;1.27476E-04
1.20740E+04;1.27562E-04
1.20822E+04;1.27648E-04
1.20871E+04;1.27700E-04
1.20919E+04;1.27751E-04
1.20968E+04;1.27802E-04
1.21016E+04;1.27853E-04
1.21065E+04;1.27905E-04
1.21089E+04;1.27930E-04
1.21113E+04;1.27956E-04
1.21137E+04;1.27982E-04
1.21162E+04;1.28007E-04
1.21186E+04;1.28033E-04
1.21210E+04;1.28058E-04
1.21231E+04;1.28080E-04
1.21251E+04;1.28102E-04
1.21271E+04;1.28123E-04
1.21292E+04;1.28145E-04
1.21302E+04;1.28156E-04
1.21312E+04;1.28166E-04
1.21322E+04;1.28177E-04
1.21333E+04;1.28188E-04
1.21343E+04;1.28199E-04
1.21353E+04;1.28210E-04
1.21363E+04;1.28220E-04
1.21373E+04;1.28231E-04
1.21379E+04;1.28237E-04
1.21384E+04;1.28243E-04
1.21390E+04;1.28248E-04
1.21395E+04;1.28254E-04
1.21401E+04;1.28260E-04
1.21406E+04;1.28266E-04
1.21409E+04;1.28268E-04
1.21411E+04;1.28271E-04
1.21414E+04;1.28274E-04
1.21417E+04;1.28277E-04
1.21420E+04;1.28280E-04
1.21422E+04;1.28283E-04
1.21425E+04;1.28286E-04
1.21428E+04;1.28288E-04
1.21430E+04;1.28291E-04
1.21433E+04;1.28294E-04
1.21436E+04;1.28297E-04
1.21439E+04;1.28300E-04
1.21441E+04;1.28303E-04
1.21444E+04;1.28306E-04
1.21447E+04;1.28309E-04
1.21449E+04;1.28311E-04
1.21452E+04;1.28314E-04
1.21455E+04;1.28317E-04
1.21458E+04;1.28320E-04
1.21460E+04;1.28323E-04
1.21463E+04;1.28326E-04
1.21466E+04;1.28329E-04
1.21469E+04;1.28332E-04
1.21472E+04;1.28335E-04
1.21475E+04;1.28338E-04
1.21478E+04;1.28341E-04
1.21480E+04;1.28344E-04
1.21483E+04;1.28347E-04
1.21486E+04;1.28350E-04
1.21489E+04;1.28353E-04
1.21495E+04;1.28359E-04
1.21501E+04;1.28365E-04
1.21506E+04;1.28371E-04
1.21511E+04;1.28377E-04
1.21522E+04;1.28388E-04
1.21533E+04;1.28400E-04
1.21539E+04;1.28406E-04
1.21546E+04;1.28413E-04
1.21553E+04;1.28420E-04
1.21556E+04;1.28424E-04
1.21560E+04;1.28428E-04
1.21560E+04;1.28428E-04
1.21561E+04;1.28429E-04
1.21562E+04;1.28430E-04
1.21563E+04;1.28432E-04
1.21567E+04;1.28435E-04
1.21574E+04;1.28443E-04
1.21580E+04;1.28449E-04
1.21586E+04;1.28455E-04
1.21598E+04;1.28468E-04
1.21610E+04;1.28481E-04
1.21615E+04;1.28487E-04
1.21621E+04;1.28492E-04
1.21626E+04;1.28498E-04
1.21631E+04;1.28504E-04
1.21637E+04;1.28509E-04
1.21640E+04;1.28512E-04
1.21642E+04;1.28515E-04
1.21645E+04;1.28518E-04
1.21648E+04;1.28521E-04
1.21650E+04;1.28524E-04
1.21653E+04;1.28526E-04
1.21656E+04;1.28529E-04
1.21658E+04;1.28532E-04
1.21661E+04;1.28535E-04
1.21663E+04;1.28537E-04
1.21666E+04;1.28540E-04
1.21668E+04;1.28543E-04
1.21671E+04;1.28545E-04
1.21674E+04;1.28548E-04
1.21676E+04;1.28551E-04
1.21679E+04;1.28554E-04
1.21681E+04;1.28556E-04
1.21684E+04;1.28559E-04
1.21686E+04;1.28562E-04
1.21689E+04;1.28564E-04
1.21692E+04;1.28567E-04
1.21694E+04;1.28570E-04
1.21697E+04;1.28573E-04
1.21699E+04;1.28575E-04
1.21702E+04;1.28578E-04
1.21704E+04;1.28581E-04
1.21707E+04;1.28583E-04
1.21709E+04;1.28586E-04
1.21712E+04;1.28589E-04
1.21715E+04;1.28591E-04
1.21720E+04;1.28597E-04
1.21725E+04;1.28602E-04
1.21730E+04;1.28608E-04
1.21735E+04;1.28613E-04
1.21740E+04;1.28618E-04
1.21745E+04;1.28623E-04
1.21754E+04;1.28634E-04
1.21764E+04;1.28644E-04
1.21774E+04;1.28654E-04
1.21784E+04;1.28664E-04
1.21793E+04;1.28675E-04
1.21803E+04;1.28685E-04
1.21813E+04;1.28695E-04
1.21832E+04;1.28715E-04
1.21851E+04;1.28736E-04
1.21871E+04;1.28756E-04
1.21890E+04;1.28777E-04
1.21910E+04;1.28798E-04
1.21931E+04;1.28820E-04
1.21951E+04;1.28842E-04
1.21972E+04;1.28863E-04
1.21992E+04;1.28885E-04
1.22013E+04;1.28907E-04
1.22054E+04;1.28950E-04
1.22095E+04;1.28993E-04
1.22136E+04;1.29037E-04
1.22177E+04;1.29080E-04
1.22218E+04;1.29123E-04
1.22300E+04;1.29210E-04
1.22382E+04;1.29297E-04
1.22464E+04;1.29383E-04
1.22546E+04;1.29470E-04
1.22710E+04;1.29643E-04
1.22874E+04;1.29817E-04
1.23075E+04;1.30028E-04
1.23275E+04;1.30240E-04
1.23476E+04;1.30452E-04
1.23676E+04;1.30664E-04
1.23877E+04;1.30876E-04
1.24077E+04;1.31088E-04
1.24177E+04;1.31193E-04
1.24278E+04;1.31299E-04
1.24378E+04;1.31405E-04
1.24478E+04;1.31511E-04
1.24624E+04;1.31665E-04
1.24715E+04;1.31761E-04
1.24806E+04;1.31858E-04
1.24897E+04;1.31954E-04
1.24988E+04;1.32050E-04
1.25080E+04;1.32147E-04
1.25171E+04;1.32243E-04
1.25216E+04;1.32291E-04
1.25262E+04;1.32339E-04
1.25307E+04;1.32387E-04
1.25353E+04;1.32435E-04
1.25403E+04;1.32488E-04
1.25453E+04;1.32541E-04
1.25503E+04;1.32594E-04
1.25553E+04;1.32647E-04
1.25604E+04;1.32700E-04
1.25629E+04;1.32727E-04
1.25654E+04;1.32753E-04
1.25679E+04;1.32780E-04
1.25704E+04;1.32806E-04
1.25729E+04;1.32833E-04
1.25754E+04;1.32859E-04
1.25781E+04;1.32888E-04
1.25809E+04;1.32917E-04
1.25836E+04;1.32946E-04
1.25863E+04;1.32975E-04
1.25891E+04;1.33004E-04
1.25904E+04;1.33018E-04
1.25918E+04;1.33032E-04
1.25932E+04;1.33047E-04
1.25945E+04;1.33061E-04
1.25959E+04;1.33076E-04
1.25973E+04;1.33090E-04
1.25988E+04;1.33106E-04
1.26002E+04;1.33122E-04
1.26017E+04;1.33137E-04
1.26025E+04;1.33145E-04
1.26032E+04;1.33153E-04
1.26039E+04;1.33161E-04
1.26047E+04;1.33168E-04
1.26054E+04;1.33176E-04
1.26062E+04;1.33184E-04
1.26069E+04;1.33192E-04
1.26076E+04;1.33200E-04
1.26080E+04;1.33204E-04
1.26084E+04;1.33207E-04
1.26087E+04;1.33211E-04
1.26091E+04;1.33215E-04
1.26095E+04;1.33220E-04
1.26099E+04;1.33224E-04
1.26103E+04;1.33228E-04
1.26107E+04;1.33232E-04
1.26111E+04;1.33236E-04
1.26115E+04;1.33241E-04
1.26119E+04;1.33245E-04
1.26123E+04;1.33249E-04
1.26127E+04;1.33253E-04
1.26131E+04;1.33257E-04
1.26135E+04;1.33262E-04
1.26139E+04;1.33266E-04
1.26143E+04;1.33270E-04
1.26147E+04;1.33274E-04
1.26151E+04;1.33278E-04
1.26155E+04;1.33283E-04
1.26159E+04;1.33287E-04
1.26164E+04;1.33292E-04
1.26169E+04;1.33297E-04
1.26173E+04;1.33302E-04
1.26182E+04;1.33312E-04
1.26191E+04;1.33321E-04
1.26202E+04;1.33333E-04
1.26213E+04;1.33344E-04
1.26219E+04;1.33351E-04
1.26226E+04;1.33357E-04
1.26234E+04;1.33366E-04
1.26239E+04;1.33372E-04
1.26244E+04;1.33377E-04
1.26250E+04;1.33383E-04
1.26256E+04;1.33389E-04
1.26265E+04;1.33399E-04
1.26275E+04;1.33410E-04
1.26284E+04;1.33419E-04
1.26293E+04;1.33428E-04
1.26297E+04;1.33433E-04
1.26301E+04;1.33437E-04
1.26306E+04;1.33442E-04
1.26310E+04;1.33446E-04
1.26314E+04;1.33451E-04
1.26319E+04;1.33456E-04
1.26323E+04;1.33460E-04
1.26327E+04;1.33465E-04
1.26332E+04;1.33469E-04
1.26336E+04;1.33474E-04
1.26340E+04;1.33479E-04
1.26345E+04;1.33483E-04
1.26349E+04;1.33488E-04
1.26353E+04;1.33492E-04
1.26358E+04;1.33497E-04
1.26362E+04;1.33502E-04
1.26366E+04;1.33506E-04
1.26371E+04;1.33511E-04
1.26375E+04;1.33515E-04
1.26379E+04;1.33520E-04
1.26383E+04;1.33524E-04
1.26387E+04;1.33528E-04
1.26391E+04;1.33532E-04
1.26395E+04;1.33536E-04
1.26402E+04;1.33544E-04
1.26410E+04;1.33552E-04
1.26418E+04;1.33560E-04
1.26425E+04;1.33568E-04
1.26433E+04;1.33577E-04
1.26441E+04;1.33585E-04
1.26448E+04;1.33593E-04
1.26456E+04;1.33601E-04
1.26471E+04;1.33617E-04
1.26487E+04;1.33633E-04
1.26502E+04;1.33649E-04
1.26516E+04;1.33665E-04
1.26531E+04;1.33680E-04
1.26545E+04;1.33695E-04
1.26559E+04;1.33710E-04
1.26574E+04;1.33725E-04
1.26588E+04;1.33740E-04
1.26616E+04;1.33770E-04
1.26645E+04;1.33800E-04
1.26674E+04;1.33831E-04
1.26702E+04;1.33861E-04
1.26731E+04;1.33891E-04
1.26768E+04;1.33930E-04
1.26804E+04;1.33969E-04
1.26841E+04;1.34008E-04
1.26878E+04;1.34047E-04
1.26915E+04;1.34085E-04
1.26952E+04;1.34124E-04
1.26988E+04;1.34163E-04
1.27025E+04;1.34202E-04
1.27090E+04;1.34271E-04
1.27156E+04;1.34340E-04
1.27221E+04;1.34409E-04
1.27287E+04;1.34478E-04
1.27352E+04;1.34547E-04
1.27417E+04;1.34617E-04
1.27483E+04;1.34686E-04
1.27548E+04;1.34755E-04
1.27614E+04;1.34824E-04
1.27679E+04;1.34893E-04
1.27785E+04;1.35005E-04
1.27891E+04;1.35117E-04
1.27998E+04;1.35230E-04
1.28104E+04;1.35342E-04
1.28210E+04;1.35454E-04
1.28316E+04;1.35566E-04
1.28423E+04;1.35679E-04
1.28529E+04;1.35791E-04
1.28741E+04;1.36015E-04
1.28954E+04;1.36240E-04
1.29166E+04;1.36464E-04
1.29379E+04;1.36689E-04
1.29575E+04;1.36896E-04
1.29771E+04;1.37103E-04
1.30164E+04;1.37518E-04
1.30556E+04;1.37932E-04
1.30948E+04;1.38347E-04
1.31341E+04;1.38761E-04
1.31733E+04;1.39176E-04
1.32517E+04;1.40005E-04
1.33302E+04;1.40834E-04
1.34087E+04;1.41663E-04
1.34871E+04;1.42491E-04
1.35656E+04;1.43320E-04
1.36702E+04;1.44426E-04
1.37683E+04;1.45462E-04
1.38173E+04;1.45980E-04
1.38664E+04;1.46498E-04
1.39154E+04;1.47016E-04
1.39399E+04;1.47275E-04
1.39644E+04;1.47534E-04
1.39890E+04;1.47793E-04
1.40135E+04;1.48053E-04
1.40380E+04;1.48312E-04
1.40625E+04;1.48570E-04
1.40772E+04;1.48726E-04
1.40919E+04;1.48881E-04
1.41067E+04;1.49037E-04
1.41214E+04;1.49192E-04
1.41361E+04;1.49348E-04
1.41508E+04;1.49503E-04
1.41582E+04;1.49581E-04
1.41655E+04;1.49659E-04
1.41729E+04;1.49736E-04
1.41802E+04;1.49814E-04
1.41872E+04;1.49887E-04
1.41941E+04;1.49961E-04
1.42011E+04;1.50034E-04
1.42080E+04;1.50108E-04
1.42150E+04;1.50181E-04
1.42184E+04;1.50218E-04
1.42219E+04;1.50254E-04
1.42254E+04;1.50291E-04
1.42289E+04;1.50328E-04
1.42323E+04;1.50365E-04
1.42358E+04;1.50401E-04
1.42387E+04;1.50431E-04
1.42415E+04;1.50462E-04
1.42444E+04;1.50492E-04
1.42472E+04;1.50522E-04
1.42501E+04;1.50552E-04
1.42530E+04;1.50582E-04
1.42558E+04;1.50613E-04
1.42587E+04;1.50643E-04
1.42609E+04;1.50667E-04
1.42632E+04;1.50690E-04
1.42654E+04;1.50714E-04
1.42677E+04;1.50738E-04
1.42688E+04;1.50750E-04
1.42699E+04;1.50762E-04
1.42710E+04;1.50774E-04
1.42722E+04;1.50785E-04
1.42733E+04;1.50797E-04
1.42744E+04;1.50809E-04
1.42755E+04;1.50821E-04
1.42767E+04;1.50833E-04
1.42779E+04;1.50846E-04
1.42785E+04;1.50852E-04
1.42791E+04;1.50859E-04
1.42797E+04;1.50865E-04
1.42803E+04;1.50872E-04
1.42810E+04;1.50878E-04
1.42816E+04;1.50885E-04
1.42822E+04;1.50891E-04
1.42828E+04;1.50898E-04
1.42831E+04;1.50901E-04
1.42834E+04;1.50904E-04
1.42837E+04;1.50907E-04
1.42840E+04;1.50911E-04
1.42843E+04;1.50914E-04
1.42846E+04;1.50917E-04
1.42849E+04;1.50920E-04
1.42852E+04;1.50924E-04
1.42856E+04;1.50927E-04
1.42859E+04;1.50930E-04
1.42862E+04;1.50933E-04
1.42865E+04;1.50937E-04
1.42868E+04;1.50940E-04
1.42871E+04;1.50944E-04
1.42875E+04;1.50947E-04
1.42878E+04;1.50951E-04
1.42881E+04;1.50954E-04
1.42885E+04;1.50958E-04
1.42888E+04;1.50961E-04
1.42891E+04;1.50965E-04
1.42895E+04;1.50968E-04
1.42898E+04;1.50972E-04
1.42901E+04;1.50975E-04
1.42905E+04;1.50979E-04
1.42911E+04;1.50986E-04
1.42918E+04;1.50993E-04
1.42925E+04;1.51001E-04
1.42933E+04;1.51009E-04
1.42948E+04;1.51025E-04
1.42957E+04;1.51034E-04
1.42966E+04;1.51043E-04
1.42971E+04;1.51049E-04
1.42976E+04;1.51055E-04
1.42984E+04;1.51062E-04
1.42984E+04;1.51063E-04
1.42986E+04;1.51065E-04
1.42989E+04;1.51067E-04
1.42993E+04;1.51072E-04
1.43002E+04;1.51082E-04
1.43010E+04;1.51091E-04
1.43019E+04;1.51099E-04
1.43035E+04;1.51116E-04
1.43043E+04;1.51125E-04
1.43051E+04;1.51133E-04
1.43059E+04;1.51142E-04
1.43063E+04;1.51146E-04
1.43066E+04;1.51150E-04
1.43070E+04;1.51154E-04
1.43074E+04;1.51158E-04
1.43078E+04;1.51162E-04
1.43082E+04;1.51166E-04
1.43086E+04;1.51170E-04
1.43090E+04;1.51174E-04
1.43093E+04;1.51178E-04
1.43097E+04;1.51182E-04
1.43101E+04;1.51186E-04
1.43105E+04;1.51190E-04
1.43109E+04;1.51195E-04
1.43113E+04;1.51199E-04
1.43116E+04;1.51202E-04
1.43120E+04;1.51206E-04
1.43123E+04;1.51209E-04
1.43126E+04;1.51213E-04
1.43130E+04;1.51217E-04
1.43133E+04;1.51220E-04
1.43137E+04;1.51224E-04
1.43140E+04;1.51227E-04
1.43144E+04;1.51231E-04
1.43147E+04;1.51235E-04
1.43150E+04;1.51238E-04
1.43154E+04;1.51242E-04
1.43161E+04;1.51249E-04
1.43167E+04;1.51256E-04
1.43174E+04;1.51264E-04
1.43181E+04;1.51271E-04
1.43188E+04;1.51278E-04
1.43195E+04;1.51285E-04
1.43209E+04;1.51300E-04
1.43222E+04;1.51314E-04
1.43234E+04;1.51327E-04
1.43246E+04;1.51340E-04
1.43258E+04;1.51352E-04
1.43270E+04;1.51365E-04
1.43282E+04;1.51378E-04
1.43294E+04;1.51390E-04
1.43318E+04;1.51416E-04
1.43342E+04;1.51441E-04
1.43366E+04;1.51466E-04
1.43390E+04;1.51492E-04
1.43414E+04;1.51517E-04
1.43438E+04;1.51542E-04
1.43462E+04;1.51567E-04
1.43486E+04;1.51593E-04
1.43510E+04;1.51618E-04
1.43544E+04;1.51654E-04
1.43578E+04;1.51690E-04
1.43612E+04;1.51727E-04
1.43647E+04;1.51763E-04
1.43701E+04;1.51821E-04
1.43746E+04;1.51868E-04
1.43791E+04;1.51915E-04
1.43835E+04;1.51962E-04
1.43880E+04;1.52009E-04
1.43924E+04;1.52056E-04
1.43969E+04;1.52103E-04
1.44058E+04;1.52197E-04
1.44147E+04;1.52291E-04
1.44236E+04;1.52385E-04
1.44325E+04;1.52479E-04
1.44414E+04;1.52573E-04
1.44550E+04;1.52718E-04
1.44687E+04;1.52862E-04
1.44824E+04;1.53007E-04
1.44961E+04;1.53151E-04
1.45167E+04;1.53368E-04
1.45372E+04;1.53586E-04
1.45577E+04;1.53802E-04
1.45783E+04;1.54019E-04
1.45988E+04;1.54236E-04
1.46194E+04;1.54454E-04
1.46604E+04;1.54888E-04
1.47015E+04;1.55322E-04
1.47426E+04;1.55756E-04
1.47837E+04;1.56190E-04
1.48247E+04;1.56623E-04
1.49124E+04;1.57549E-04
1.50000E+04;1.58475E-04
1.51192E+04;1.59734E-04
1.52532E+04;1.61150E-04
1.53203E+04;1.61859E-04
1.53873E+04;1.62567E-04
1.54208E+04;1.62921E-04
1.54543E+04;1.63275E-04
1.54878E+04;1.63629E-04
1.55213E+04;1.63983E-04
1.55549E+04;1.64337E-04
1.55884E+04;1.64691E-04
1.56219E+04;1.65045E-04
1.56554E+04;1.65399E-04
1.56740E+04;1.65596E-04
1.56926E+04;1.65793E-04
1.57112E+04;1.65989E-04
1.57299E+04;1.66186E-04
1.57485E+04;1.66383E-04
1.57578E+04;1.66481E-04
1.57671E+04;1.66579E-04
1.57764E+04;1.66678E-04
1.57857E+04;1.66776E-04
1.57950E+04;1.66875E-04
1.58043E+04;1.66973E-04
1.58132E+04;1.67066E-04
1.58220E+04;1.67160E-04
1.58309E+04;1.67253E-04
1.58397E+04;1.67347E-04
1.58486E+04;1.67440E-04
1.58530E+04;1.67487E-04
1.58574E+04;1.67533E-04
1.58618E+04;1.67580E-04
1.58663E+04;1.67627E-04
1.58707E+04;1.67674E-04
1.58751E+04;1.67720E-04
1.58798E+04;1.67770E-04
1.58844E+04;1.67819E-04
1.58891E+04;1.67868E-04
1.58937E+04;1.67917E-04
1.58984E+04;1.67966E-04
1.59007E+04;1.67991E-04
1.59030E+04;1.68015E-04
1.59054E+04;1.68040E-04
1.59077E+04;1.68065E-04
1.59100E+04;1.68089E-04
1.59123E+04;1.68114E-04
1.59148E+04;1.68140E-04
1.59172E+04;1.68166E-04
1.59197E+04;1.68191E-04
1.59221E+04;1.68217E-04
1.59233E+04;1.68230E-04
1.59246E+04;1.68243E-04
1.59258E+04;1.68256E-04
1.59270E+04;1.68269E-04
1.59282E+04;1.68282E-04
1.59294E+04;1.68295E-04
1.59307E+04;1.68307E-04
1.59319E+04;1.68320E-04
1.59332E+04;1.68334E-04
1.59338E+04;1.68341E-04
1.59344E+04;1.68347E-04
1.59351E+04;1.68354E-04
1.59357E+04;1.68361E-04
1.59364E+04;1.68368E-04
1.59370E+04;1.68374E-04
1.59376E+04;1.68381E-04
1.59383E+04;1.68388E-04
1.59389E+04;1.68395E-04
1.59392E+04;1.68398E-04
1.59396E+04;1.68402E-04
1.59399E+04;1.68405E-04
1.59402E+04;1.68408E-04
1.59405E+04;1.68412E-04
1.59408E+04;1.68415E-04
1.59412E+04;1.68418E-04
1.59415E+04;1.68422E-04
1.59418E+04;1.68425E-04
1.59421E+04;1.68429E-04
1.59425E+04;1.68432E-04
1.59428E+04;1.68436E-04
1.59432E+04;1.68440E-04
1.59435E+04;1.68443E-04
1.59439E+04;1.68447E-04
1.59442E+04;1.68451E-04
1.59446E+04;1.68454E-04
1.59449E+04;1.68458E-04
1.59456E+04;1.68465E-04
1.59463E+04;1.68473E-04
1.59470E+04;1.68480E-04
1.59477E+04;1.68488E-04
1.59492E+04;1.68504E-04
1.59507E+04;1.68520E-04
1.59517E+04;1.68529E-04
1.59526E+04;1.68539E-04
1.59533E+04;1.68546E-04
1.59540E+04;1.68554E-04
1.59542E+04;1.68556E-04
1.59548E+04;1.68563E-04
1.59555E+04;1.68570E-04
1.59564E+04;1.68579E-04
1.59573E+04;1.68589E-04
1.59603E+04;1.68620E-04
1.59609E+04;1.68627E-04
1.59616E+04;1.68634E-04
1.59622E+04;1.68641E-04
1.59629E+04;1.68648E-04
1.59635E+04;1.68655E-04
1.59642E+04;1.68661E-04
1.59645E+04;1.68665E-04
1.59648E+04;1.68668E-04
1.59651E+04;1.68672E-04
1.59655E+04;1.68675E-04
1.59660E+04;1.68681E-04
1.59666E+04;1.68687E-04
1.59671E+04;1.68693E-04
1.59677E+04;1.68698E-04
1.59682E+04;1.68704E-04
1.59688E+04;1.68710E-04
1.59693E+04;1.68716E-04
1.59699E+04;1.68722E-04
1.59704E+04;1.68728E-04
1.59710E+04;1.68734E-04
1.59716E+04;1.68739E-04
1.59721E+04;1.68745E-04
1.59727E+04;1.68751E-04
1.59732E+04;1.68757E-04
1.59738E+04;1.68763E-04
1.59743E+04;1.68769E-04
1.59753E+04;1.68779E-04
1.59763E+04;1.68790E-04
1.59774E+04;1.68801E-04
1.59784E+04;1.68812E-04
1.59794E+04;1.68822E-04
1.59804E+04;1.68833E-04
1.59814E+04;1.68844E-04
1.59824E+04;1.68854E-04
1.59845E+04;1.68876E-04
1.59865E+04;1.68897E-04
1.59885E+04;1.68919E-04
1.59906E+04;1.68940E-04
1.59926E+04;1.68962E-04
1.59946E+04;1.68983E-04
1.59967E+04;1.69005E-04
1.59987E+04;1.69026E-04
1.60007E+04;1.69048E-04
1.60027E+04;1.69069E-04
1.60048E+04;1.69090E-04
1.60068E+04;1.69112E-04
1.60109E+04;1.69155E-04
1.60149E+04;1.69198E-04
1.60190E+04;1.69241E-04
1.60230E+04;1.69283E-04
1.60286E+04;1.69342E-04
1.60341E+04;1.69401E-04
1.60397E+04;1.69459E-04
1.60452E+04;1.69518E-04
1.60507E+04;1.69576E-04
1.60563E+04;1.69635E-04
1.60618E+04;1.69693E-04
1.60674E+04;1.69752E-04
1.60762E+04;1.69845E-04
1.60851E+04;1.69939E-04
1.60939E+04;1.70032E-04
1.61028E+04;1.70126E-04
1.61117E+04;1.70220E-04
1.61205E+04;1.70313E-04
1.61294E+04;1.70407E-04
1.61382E+04;1.70500E-04
1.61471E+04;1.70594E-04
1.61560E+04;1.70688E-04
1.61737E+04;1.70875E-04
1.61914E+04;1.71062E-04
1.62180E+04;1.71343E-04
1.62446E+04;1.71624E-04
1.62711E+04;1.71905E-04
1.62977E+04;1.72185E-04
1.63243E+04;1.72466E-04
1.63509E+04;1.72747E-04
1.63775E+04;1.73028E-04
1.64040E+04;1.73309E-04
1.64277E+04;1.73558E-04
1.64513E+04;1.73808E-04
1.64749E+04;1.74058E-04
1.64986E+04;1.74307E-04
1.65118E+04;1.74448E-04
1.65251E+04;1.74588E-04
1.65384E+04;1.74728E-04
1.65517E+04;1.74869E-04
1.65650E+04;1.75009E-04
1.65783E+04;1.75150E-04
1.65849E+04;1.75220E-04
1.65916E+04;1.75290E-04
1.65982E+04;1.75360E-04
1.66049E+04;1.75431E-04
1.66112E+04;1.75497E-04
1.66174E+04;1.75563E-04
1.66237E+04;1.75630E-04
1.66300E+04;1.75696E-04
1.66363E+04;1.75762E-04
1.66394E+04;1.75795E-04
1.66425E+04;1.75828E-04
1.66457E+04;1.75862E-04
1.66488E+04;1.75895E-04
1.66520E+04;1.75928E-04
1.66551E+04;1.75961E-04
1.66584E+04;1.75996E-04
1.66617E+04;1.76031E-04
1.66651E+04;1.76066E-04
1.66684E+04;1.76102E-04
1.66701E+04;1.76119E-04
1.66717E+04;1.76137E-04
1.66734E+04;1.76154E-04
1.66750E+04;1.76172E-04
1.66767E+04;1.76189E-04
1.66784E+04;1.76207E-04
1.66800E+04;1.76224E-04
1.66817E+04;1.76242E-04
1.66834E+04;1.76260E-04
1.66852E+04;1.76279E-04
1.66861E+04;1.76288E-04
1.66869E+04;1.76298E-04
1.66878E+04;1.76307E-04
1.66887E+04;1.76316E-04
1.66896E+04;1.76325E-04
1.66905E+04;1.76335E-04
1.66913E+04;1.76344E-04
1.66922E+04;1.76353E-04
1.66926E+04;1.76358E-04
1.66931E+04;1.76362E-04
1.66935E+04;1.76367E-04
1.66940E+04;1.76372E-04
1.66944E+04;1.76376E-04
1.66948E+04;1.76381E-04
1.66953E+04;1.76386E-04
1.66957E+04;1.76390E-04
1.66962E+04;1.76395E-04
1.66966E+04;1.76400E-04
1.66969E+04;1.76402E-04
1.66971E+04;1.76405E-04
1.66973E+04;1.76407E-04
1.66976E+04;1.76410E-04
1.66978E+04;1.76412E-04
1.66980E+04;1.76415E-04
1.66982E+04;1.76417E-04
1.66985E+04;1.76419E-04
1.66987E+04;1.76422E-04
1.66989E+04;1.76424E-04
1.66994E+04;1.76429E-04
1.66999E+04;1.76434E-04
1.67003E+04;1.76439E-04
1.67008E+04;1.76444E-04
1.67012E+04;1.76449E-04
1.67017E+04;1.76454E-04
1.67022E+04;1.76458E-04
1.67026E+04;1.76463E-04
1.67031E+04;1.76468E-04
1.67036E+04;1.76473E-04
1.67041E+04;1.76479E-04
1.67046E+04;1.76484E-04
1.67051E+04;1.76490E-04
1.67061E+04;1.76500E-04
1.67071E+04;1.76511E-04
1.67082E+04;1.76522E-04
1.67092E+04;1.76532E-04
1.67097E+04;1.76538E-04
1.67103E+04;1.76544E-04
1.67109E+04;1.76551E-04
1.67114E+04;1.76556E-04
1.67115E+04;1.76557E-04
1.67118E+04;1.76560E-04
1.67120E+04;1.76563E-04
1.67126E+04;1.76568E-04
1.67136E+04;1.76579E-04
1.67146E+04;1.76589E-04
1.67155E+04;1.76599E-04
1.67173E+04;1.76618E-04
1.67182E+04;1.76628E-04
1.67187E+04;1.76633E-04
1.67191E+04;1.76637E-04
1.67195E+04;1.76642E-04
1.67199E+04;1.76646E-04
1.67203E+04;1.76650E-04
1.67207E+04;1.76654E-04
1.67211E+04;1.76659E-04
1.67215E+04;1.76663E-04
1.67219E+04;1.76667E-04
1.67223E+04;1.76671E-04
1.67227E+04;1.76676E-04
1.67231E+04;1.76680E-04
1.67235E+04;1.76684E-04
1.67239E+04;1.76688E-04
1.67243E+04;1.76693E-04
1.67247E+04;1.76697E-04
1.67251E+04;1.76701E-04
1.67255E+04;1.76705E-04
1.67259E+04;1.76709E-04
1.67263E+04;1.76713E-04
1.67267E+04;1.76717E-04
1.67270E+04;1.76721E-04
1.67274E+04;1.76725E-04
1.67278E+04;1.76729E-04
1.67282E+04;1.76733E-04
1.67285E+04;1.76737E-04
1.67289E+04;1.76741E-04
